id,label,size,metacluster,metaCLU,x,y,docs_speed_sym,top_terms
1717,Bureaucratic Culture * Analytical Culture * Task Culture,48,4,#D6AF28,-1417.230225,3867.900879,0.074906367,bureaucratic culture|analytical culture|task culture|school culture scale|success culture|anadolu university|innovative step|culture of support|dynamic culture|stakeholder diversity|extreme case sampling|online student community
1718,Digital Pathology * Virtual Microscopy * Alleviation Function,134,3,#D68D28,-4989.709473,-59.032452,-0.002075765,digital pathology|virtual microscopy|alleviation function|whole slide imaging|pathology education|learning epidemic|prevention function|pathology|whole slide image|histology|anatomic pathology|understanding function|telepathology|medical laboratory science
1720,Dysfunctional School * North West University * Praxis Contexts,64,19,#2860D6,155.360886,-5217.211914,0.039937353,dysfunctional school|north west university|praxis contexts|video diary|education praxis|synchronous virtual|self directedness|online excursion|character inventory|varied methodology|first year student teacher|research based finding|novelty seeking
1721,Tracked Systems * Comprehensive Systems * Within School Sorting,104,23,#7728D6,-2769.547607,-172.00708,-0.119510439,tracked systems|comprehensive systems|within school sorting|friendship network|personnel center|exponential random graph model|between school variance|equal outcome|environmental impediment|technological impediment|high performer|personnel standard|small world|low performer
1722,Teacher Generated Materials * Ats Tool * Coordinated Use,39,30,#D6284A,4584.678711,-3057.8396,-0.04340217,teacher generated materials|ats tool|coordinated use|aware use|tacit use|video engagement scale|human instructor|ai generated instructor|reflective use|differentiated materials|online reception|metacognition level
1723,Hermilio Valdizan * Common Grounding * Attentive Behavior,40,11,#28D63F,-286.645386,-2593.895264,-0.028251599,hermilio valdizan|common grounding|attentive behavior|dichotomous question|courteous behavior|digital self control tool|digital distraction|student instructor rapport|class attention|study place|south asian student|spiritual inclination
1724,Doctor OF Physical Therapy * Physical Therapy Curriculum,84,28,#D6288D,-4945.449219,-4175.04248,-0.011857047,doctor of physical therapy|physical therapy curriculum|physical therapist|physical therapy specialty|physical therapist education|physical therapy modality|physiotherapy student|physical therapy education|dpt program|national physical therapy examination|physical therapist student|physiotherapy education|american physical therapy association
1725,Core Physics * Academic Physicist * Biological Setting,28,3,#D68D28,-2262.469971,5207.460938,0.4287295263390881,core physics|academic physicist|biological setting|curricular overhaul|variable name|vpython|ipls course|computational language|hygiene program|biological modeling|student rejection
1726,Substantive Ethic * Tradition Oriented * Pragmatist Conception,72,0,#D62828,98.128777,-4141.835938,0.1436343852013057,substantive ethic|tradition oriented|pragmatist conception|multidenominational school|plural environment|multicultural state|ethical potential|moral claims|liberal conception|egalitarian|physical potential|affective infrastructure|moral potential
1727,Democratic Student Government * Activism Tactic,73,8,#77D628,5398.776367,483.49231,0.0556,democratic student government|activism tactic|political outsider|student exploitation|teacher federation|student government|union renewal|union response|elected role|student power|political conception|structural representation|education decision making
1728,Higher Education Discipline * Discipline Insufficiency,71,27,#D628AF,93.848297,-3203.959961,-0.067846608,higher education discipline|discipline insufficiency|student friendliness|clinical cycle|assignment choice|dfq rate|extracurricular internship|course difficulty|provided materials|additional credential|coding class|socioeconomic stratification|teaching survey
1729,Hadoop * Mapreduce * Business Intelligence Tool,114,5,#D6D028,-2014.659424,3632.070312,0.048863636,hadoop|mapreduce|business intelligence tool|hdfs|data warehouse|power automate|power app|big data|power bi|etl|spark|hive|fact table|tableau
1730,Well Being Language * Safeguarding Well Being * Mindful Writing,60,22,#5528D6,-2423.348633,-2523.080811,0.061114842,well being language|safeguarding well being|mindful writing|sustaining well being|well being literacy|trioethnography|higher education space|global well being|academic reality|teachersa€TM professional well being|teachers' professional well being|wellness society|duoethnography
1731,Data Informed Effort * Statewide Commitment,82,12,#28D660,4961.02002,-394.666504,0.01342769,data informed effort|statewide commitment|high quality educator|extracurricular planning|advanced coursework|educator recruitment|outcomes data|ap mathematics|talented program|workforce data|eighth grade algebra|extracurricular evaluation|high quality coursework
1732,Utterance Fluency * Breakdown Fluency * Repair Fluency,144,28,#D6288D,-3541.012451,-4822.081543,0.1991499696417729,utterance fluency|breakdown fluency|repair fluency|speed fluency|pause frequency|speech pauses|l2 fluency|speech repair|pausing behavior|keystroke data|filled pauses|keystrokes|articulation rate|oral fluency
1733,Security Obligation * E Reserve * License Semester,40,2,#D66B28,2200.223633,3659.15332,0.065887618,security obligation|e reserve|license semester|disciplinary obligation|publisher type|model license|indexing process|indexing guideline|indexing quality|indexing instrument|library security|governing law
1734,Black Household * Hispanic Household * White Household,26,20,#283FD6,-7268.791992,4703.233887,0.029508197,black household|hispanic household|white household|learning motivator|learning evaluator|learning supervisor|academic problem|learning facilitator|family of color|parent advocate|online dashboard
1735,Non Participative Method * Binding Summary * Technical Defense,55,27,#D628AF,4593.752441,457.843109,0.043247654,non participative method|binding summary|technical defense|adversarial principle|global value network|labor absenteeism|broad defense|hydroelectric plant|due process|sample calculation|digital ecosystems|constitutional principle
1736,Pedagogical Seminar * Flemming Mouritsen * Processual Form,64,27,#D628AF,4022.378418,-5491.739258,-0.028017241,pedagogical seminar|flemming mouritsen|processual form|fundamental theory|perspectivism|editorial work|theoretical work|matriarchal environment|authorial perspective|children culture|situational context|child culture|narrative engagement
1737,Post Practice Evaluation * Pre Practice Evaluation,87,5,#D6D028,1194.280273,3350.308594,-0.004982275,post practice evaluation|pre practice evaluation|force field analysis|expected change|mahamakut buddhist university|overcoming resistance|online self training|academics' societal engagement|successful teacher|teamwork principle|subject team|citizenship pressure|knowledge based society
1738,Pedagogic Interaction * Room Features * Grammatical Range,80,15,#28D6C5,-1253.636353,-3485.593262,0.054266333,pedagogic interaction|room features|grammatical range|lexical resource|coherence cohesion|task response|external transposition|german model|taught knowledge|artistic modification|ielts writing|grammatical accuracy|task achievement
1740,Predatory Journals * Article Processing Charge * Open Access,133,2,#D66B28,1530.45813,2174.916992,0.1194029850746268,predatory journals|article processing charge|open access|predatory' publishing|gold oa|academic publishing|oa publishing|elsevier|transformative agreement|oa policy|ueq scale|scholarly communication|oa movement|wiley
1741,Homework Effort * Self Regulatory Purpose * Homework Expectancy,68,3,#D68D28,-498.772827,-3140.034912,0.03964134,homework effort|self regulatory purpose|homework expectancy|homework cost|homework quality|homework purpose|homework completion|homework behavior|homework management|motivation monitoring|approval seeking purpose|mathematics homework|homework procrastination
1742,Celebrity Worship * Source OF Protection,95,0,#D62828,-2283.820801,3358.752441,0.045833333,celebrity worship|source of protection|source of vulnerability|life course|childhood socioeconomic status|developmental criminology|celebrity attitude scale|life course criminology|persistent offending|middle adulthood|trusting partnership|late adulthood|quarter life crisis
